FID,Field1,Field2,Field3,Field4,Longitude,Latitude
3462,Stand_226_GNN_89425,-2020950.000000000000000,2614290.000000000000000,1850.799804690000000,-121.617468947000010,44.053105786099998
3463,Stand_290_GNN_24617,-2018193.157889999900000,2612674.736839999900000,1692.173487609999900,-121.578809058999990,44.045721567000001
3464,Stand_121_GNN_137268,-2019510.000000000000000,2613327.000000000000000,1714.937561040000000,-121.596876925999990,44.048218904599999
3465,Stand_34_GNN_137471,-2021576.250000000000000,2609392.500000000000000,1930.440757750000100,-121.608700712000000,44.009276020999998
3466,Stand_5_GNN_24218,-2026140.000000000000000,2612130.000000000000000,1921.359814449999900,-121.672887253000000,44.022027950800002
3467,Stand_157_GNN_100761,-2022630.000000000000000,2612025.000000000000000,1917.083068850000000,-121.630189618000000,44.029513895999997
3468,Stand_238_GNN_84328,-2024552.000000000000000,2609748.000000000000000,2271.967171220000200,-121.645780298999990,44.005239643600000
3469,Stand_81_GNN_9023,-2021295.000000000000000,2609670.000000000000000,1916.508087160000100,-121.606232359000000,44.012346103699997
3470,Stand_162_GNN_136333,-2020357.500000000000000,2613825.000000000000000,1834.010864260000100,-121.608766579000000,44.050500973600002
3471,Stand_69_GNN_137268,-2018719.245279999900000,2613532.075470000000000,1807.157443060000100,-121.588014899000000,44.051878536099998
3472,Stand_184_GNN_8711,-2018850.000000000000000,2612160.000000000000000,1757.110961910000000,-121.585023183999990,44.039705038400001
3473,Stand_162_GNN_149362,-2020440.000000000000000,2613750.000000000000000,1823.755371089999900,-121.609512362000000,44.049655662699998
3474,Stand_154_GNN_2331,-2022480.000000000000000,2613960.000000000000000,1984.377563479999900,-121.634834991000010,44.046597915900001
3475,Stand_61_GNN_145200,-2022586.216220000100000,2612914.054049999900000,1930.593769800000000,-121.632627006000010,44.037303196499998
3476,Stand_145_GNN_87958,-2025840.000000000000000,2611050.000000000000000,1923.966430660000000,-121.665661416000010,44.013411976999997
3477,Stand_122_GNN_145522,-2020848.333330000100000,2613710.000000000000000,1902.805345320000000,-121.614307672000000,44.048334866399998
3478,Stand_104_GNN_127780,-2020316.086960000000000,2606296.956520000000000,1839.430701210000100,-121.583194323000000,43.985525205999998
3479,Stand_0_GNN_136333,-2018250.000000000000000,2607150.000000000000000,1743.010864260000100,-121.561111737000000,43.997824682999997
3480,Stand_192_GNN_21178,-2021752.500000000000000,2611942.500000000000000,1799.855316160000000,-121.619326195000000,44.030897031300000
3481,Stand_57_GNN_137417,-2019442.631580000000000,2612874.736839999900000,1736.781871060000000,-121.594556866000000,44.044469954699998
3482,Stand_67_GNN_137268,-2018804.666669999900000,2613068.000000000000000,1687.781032990000100,-121.587500171000000,44.047662807199998
3483,Stand_32_GNN_136898,-2021520.000000000000000,2610810.000000000000000,1833.433105470000100,-121.612745638000010,44.021663014200001
3484,Stand_22_GNN_21209,-2025795.000000000000000,2610570.000000000000000,1927.777587889999900,-121.663515946000000,44.009371258599998
3485,Stand_9_GNN_94590,-2017650.000000000000000,2611400.000000000000000,1575.110880530000000,-121.568009716000010,44.035996192299997
3486,Stand_71_GNN_132244,-2019080.000000000000000,2614040.000000000000000,1826.610880530000000,-121.594062089999990,44.055408816300002
3487,Stand_235_GNN_84053,-2023920.000000000000000,2610660.000000000000000,2156.355224609999800,-121.641199603999990,44.014632814899997
3488,Stand_97_GNN_149639,-2022525.000000000000000,2608545.000000000000000,1974.577575680000100,-121.617320893000000,43.999685213600003
3489,Stand_67_GNN_14347,-2018730.000000000000000,2613030.000000000000000,1660.666503910000100,-121.586472308000000,44.047512416300002
3490,Stand_209_GNN_82714,-2027272.500000000000000,2612955.000000000000000,1920.446990969999900,-121.689305934999990,44.026446626099997
3491,Stand_123_GNN_2938,-2021310.000000000000000,2613660.000000000000000,1914.633056639999900,-121.619713157000010,44.046800073000000
3492,Stand_69_GNN_9024,-2018815.000000000000000,2613585.000000000000000,1798.475748699999900,-121.589347116000000,44.052107628500003
3493,Stand_94_GNN_78643,-2025000.000000000000000,2608620.000000000000000,2089.899902340000200,-121.647420195000000,43.994419617600002
3494,Stand_177_GNN_25052,-2020920.000000000000000,2613370.000000000000000,1839.181274410000000,-121.614039016000010,44.045224658800002
3495,Stand_287_GNN_141226,-2020875.000000000000000,2612175.000000000000000,1870.938659670000100,-121.609512219000000,44.035002211600002
3496,Stand_29_GNN_84088,-2025072.631580000000000,2609636.842110000100000,2183.740131579999800,-121.651688738999990,44.003034134799996
3497,Stand_199_GNN_14528,-2018970.000000000000000,2608800.000000000000000,1796.566406250000000,-121.575286152000000,44.010372319100000
3498,Stand_119_GNN_9057,-2019795.000000000000000,2612700.000000000000000,1807.127563470000000,-121.598227670000000,44.042118526499998
3499,Stand_284_GNN_24240,-2020830.000000000000000,2608845.000000000000000,1852.522033700000100,-121.597874816000000,44.006324637399999
3500,Stand_115_GNN_25151,-2020380.000000000000000,2611470.000000000000000,1718.944213870000100,-121.601189404000000,44.030089611000001
3501,Stand_3_GNN_131381,-2023200.000000000000000,2614635.000000000000000,2063.788696290000200,-121.645777730000010,44.050711330299997
3502,Stand_40_GNN_82600,-2019240.000000000000000,2608065.000000000000000,1798.144226080000000,-121.576097770999990,44.003374765300002
3503,Stand_236_GNN_149512,-2024670.000000000000000,2613270.000000000000000,2069.822021479999900,-121.658959658000000,44.035397794600001
3504,Stand_90_GNN_137506,-2026150.000000000000000,2613210.000000000000000,2031.733113609999900,-121.676616157000000,44.031337866800001
3505,Stand_41_GNN_25120,-2019870.000000000000000,2610585.000000000000000,1690.122009279999900,-121.592087315000000,44.023656316900002
3506,Stand_27_GNN_137363,-2025970.000000000000000,2610010.000000000000000,1935.055338540000100,-121.663756993000010,44.004112860699998
3507,Stand_2_GNN_100761,-2018328.000000000000000,2611044.000000000000000,1613.424267580000100,-121.575007597000000,44.031302122400000
3508,Stand_132_GNN_83057,-2023050.000000000000000,2608702.500000000000000,1994.377563470000000,-121.624177931000010,43.999792644000003
3509,Stand_19_GNN_83057,-2023675.714290000000000,2612721.428570000000000,2018.431553429999900,-121.645131026000000,44.033034128399997
3510,Stand_33_GNN_21209,-2022247.500000000000000,2609527.500000000000000,1974.869232179999900,-121.617247929000000,44.008840168500001
3511,Stand_216_GNN_135147,-2022300.000000000000000,2610510.000000000000000,1981.399780270000100,-121.621156199000000,44.017207141199997
3512,Stand_214_GNN_83057,-2021235.000000000000000,2608425.000000000000000,1878.241455079999900,-121.601361461000000,44.001727649999999
3513,Stand_84_GNN_25119,-2024776.153849999900000,2612453.076919999900000,2038.776667670000100,-121.657512643999990,44.028083252099997
3514,Stand_202_GNN_145200,-2023485.000000000000000,2608665.000000000000000,2107.430297850000000,-121.629299398000000,43.998429343500000
3515,Stand_145_GNN_130578,-2025930.000000000000000,2610295.000000000000000,1925.807210290000100,-121.664226060000000,44.006671628900001
3516,Stand_96_GNN_24240,-2023330.000000000000000,2608053.000000000000000,1984.537182620000100,-121.625389975000000,43.993510036099998
3517,Stand_292_GNN_8685,-2019515.000000000000000,2611070.000000000000000,1669.407206220000000,-121.589418752000000,44.028695876699999
3518,Stand_53_GNN_13505,-2018290.000000000000000,2610710.000000000000000,1687.688680010000100,-121.573437328000000,44.028505283599998
3519,Stand_101_GNN_9157,-2021370.000000000000000,2606655.000000000000000,1897.716430660000000,-121.597095949000010,43.986105954499997
3520,Stand_160_GNN_145522,-2026020.000000000000000,2613000.000000000000000,2013.366455079999900,-121.674346076000010,44.029834096499997
3521,Stand_64_GNN_2946,-2020050.000000000000000,2613540.000000000000000,1787.644165040000000,-121.604104863000000,44.048771371599997
3522,Stand_2_GNN_29491,-2018100.000000000000000,2611230.000000000000000,1728.566406250000000,-121.572875049000000,44.033453722099999
3523,Stand_168_GNN_133151,-2019570.000000000000000,2613240.000000000000000,1696.244262700000000,-121.597311260000000,44.047323623200000
3524,Stand_298_GNN_141180,-2018278.571430000000000,2608530.000000000000000,1766.810913090000000,-121.566045954000000,44.009686502199997
3525,Stand_57_GNN_13651,-2018910.000000000000000,2612760.000000000000000,1753.944213870000100,-121.587745695000000,44.044748874000000
3526,Stand_194_GNN_140681,-2021430.000000000000000,2607180.000000000000000,1987.766479489999900,-121.599567483000000,43.990500736700000
3527,Stand_85_GNN_82721,-2024860.000000000000000,2612890.000000000000000,2073.862711589999900,-121.659983198000010,44.031658981200003
3528,Stand_53_GNN_20557,-2018190.000000000000000,2610360.000000000000000,1659.866455079999900,-121.571065758000000,44.025717929899997
3529,Stand_79_GNN_13574,-2022060.000000000000000,2607330.000000000000000,1884.899780270000100,-121.607664891000000,43.990293612099997
3530,Stand_104_GNN_141226,-2020380.000000000000000,2606145.000000000000000,1861.905334470000100,-121.583459495000000,43.984059259600002
3531,Stand_8_GNN_145381,-2025450.000000000000000,2612610.000000000000000,1972.816467280000100,-121.666166452000000,44.027827500599997
3532,Stand_116_GNN_14528,-2021640.000000000000000,2612040.000000000000000,1810.677612300000000,-121.618293749000000,44.032008504899999
3533,Stand_207_GNN_84053,-2025795.000000000000000,2614215.000000000000000,2052.949829100000000,-121.675691173000000,44.040873380199997
3534,Stand_6_GNN_13334,-2018611.666669999900000,2608028.333329999800000,1758.567721899999900,-121.568395804999990,44.004555733099998
3535,Stand_59_GNN_14345,-2020620.000000000000000,2612520.000000000000000,1833.788696290000000,-121.607584743999990,44.038593288999998
3536,Stand_35_GNN_145522,-2021360.000000000000000,2608870.000000000000000,1902.668294269999900,-121.604351442000000,44.005275827200002
3537,Stand_117_GNN_140722,-2022060.000000000000000,2611860.000000000000000,1852.421997070000100,-121.622761581000010,44.029449434400000
3538,Stand_302_GNN_133313,-2020530.000000000000000,2606910.000000000000000,1912.255371089999900,-121.587814244000000,43.990314175199998
3539,Stand_159_GNN_84088,-2022990.000000000000000,2614770.000000000000000,2061.866455079999900,-121.643693813000000,44.052380288499997
3540,Stand_275_GNN_29547,-2017980.000000000000000,2611140.000000000000000,1643.788696290000000,-121.571127247000010,44.032961750900000
3541,Stand_37_GNN_133913,-2020500.000000000000000,2607570.000000000000000,1864.421997070000100,-121.589649171000000,43.996090814600002
3542,Stand_203_GNN_2928,-2023290.000000000000000,2607750.000000000000000,1946.555297850000000,-121.623897705999990,43.990986713500000
3543,Stand_300_GNN_145522,-2021580.000000000000000,2609220.000000000000000,1925.933105470000100,-121.608171234000000,44.007776010199997
3544,Stand_18_GNN_136495,-2024340.000000000000000,2612235.000000000000000,2109.658142090000200,-121.651522431000000,44.027241514300002
3545,Stand_96_GNN_25119,-2023620.000000000000000,2608020.000000000000000,2016.727539060000000,-121.628777310000000,43.992532026299997
3546,Stand_119_GNN_94106,-2019900.000000000000000,2612710.000000000000000,1823.310913090000000,-121.599528283000000,44.041954381200000
3547,Stand_129_GNN_25253,-2021610.000000000000000,2609460.000000000000000,1932.788696290000000,-121.609332745000000,44.009778905399997
3548,Stand_37_GNN_20739,-2020380.000000000000000,2607450.000000000000000,1870.455322269999900,-121.587802354000000,43.995339776700000
3549,Stand_67_GNN_13239,-2018990.000000000000000,2612920.000000000000000,1727.222005209999900,-121.589244278000000,44.045941211500001
3550,Stand_287_GNN_129875,-2020290.000000000000000,2611920.000000000000000,1812.577514650000000,-121.601602692000000,44.034194395999997
3551,Stand_202_GNN_78788,-2023468.928570000000000,2608847.142860000000000,2092.759726390000200,-121.629712809000000,44.000042025699997
3552,Stand_70_GNN_24403,-2018325.000000000000000,2613405.000000000000000,1816.294250490000000,-121.582832436000000,44.051720388600003
3553,Stand_112_GNN_21178,-2019045.000000000000000,2610510.000000000000000,1671.666503900000000,-121.581882541000000,44.024975943199998
3554,Stand_36_GNN_13574,-2021940.000000000000000,2607453.750000000000000,1910.184509279999900,-121.606629846999990,43.991649704200000
3555,Stand_101_GNN_133913,-2021160.000000000000000,2606970.000000000000000,2007.933105470000100,-121.595612042000000,43.989329824599999
3556,Stand_37_GNN_94106,-2020578.000000000000000,2607880.000000000000000,1855.579793299999900,-121.591621942000000,43.998584399300000
3557,Stand_100_GNN_14452,-2021560.000000000000000,2607050.000000000000000,1916.823872880000000,-121.600702440000010,43.989066814600001
3558,Stand_210_GNN_93760,-2021130.000000000000000,2606574.000000000000000,1866.053124999999900,-121.593931991000010,43.985978454399998
3559,Stand_2_GNN_24545,-2018580.000000000000000,2611170.000000000000000,1627.944213870000100,-121.578468250000000,44.031790492600003
3560,Stand_4_GNN_137318,-2026120.000000000000000,2614000.000000000000000,2061.481282549999800,-121.678894188000000,44.038237265100001
3561,Stand_212_GNN_83057,-2021130.000000000000000,2607720.000000000000000,1903.418294269999900,-121.597747274000000,43.995884293499998
3562,Stand_64_GNN_23906,-2019795.000000000000000,2613540.000000000000000,1780.716491700000000,-121.601026868999990,44.049380044899998
3563,Stand_269_GNN_14525,-2024790.000000000000000,2611470.000000000000000,2046.266479489999900,-121.654397727000000,44.019553521600002
3564,Stand_33_GNN_24981,-2021820.000000000000000,2609595.000000000000000,1943.360900879999900,-121.612315880000000,44.010444436100002
3565,Stand_126_GNN_78787,-2024476.000000000000000,2611194.000000000000000,2081.950146480000100,-121.649688595000000,44.017918955699997
3566,Stand_126_GNN_78788,-2024336.666669999900000,2611263.333329999800000,2090.013373480000200,-121.648239133999990,44.018851351499997
3567,Stand_21_GNN_84053,-2023094.117649999900000,2609621.470590000000000,2040.086379110000100,-121.627773606999990,44.007630186800000
3568,Stand_6_GNN_24360,-2018580.000000000000000,2607930.000000000000000,1757.144287110000100,-121.567686694000000,44.003781146100003
3569,Stand_90_GNN_78787,-2026318.800000000000000,2612982.000000000000000,1982.817978520000000,-121.677890803000000,44.028963338700002
3570,Stand_227_GNN_87589,-2021288.181820000100000,2607946.363640000100000,1909.806862570000000,-121.600408938000000,43.997463463599999
3571,Stand_102_GNN_141226,-2020605.000000000000000,2607435.000000000000000,1884.227539069999900,-121.590466253000000,43.994673382199998
3572,Stand_18_GNN_14345,-2025277.500000000000000,2611845.000000000000000,1988.052551270000100,-121.661530674999990,44.021628530100003
3573,Stand_164_GNN_24981,-2023367.142860000000000,2611068.979590000100000,2053.364404800000100,-121.635894464000000,44.019489080200003
3574,Stand_68_GNN_11893,-2018107.500000000000000,2612163.750000000000000,1622.562332150000000,-121.576073819000000,44.041508254400000
3575,Stand_68_GNN_11892,-2018050.000000000000000,2612260.000000000000000,1673.673909509999900,-121.575700213999990,44.042477463099999
